annotation_id,image_id,category_id,pred_Interdepth,pred_Intradepth
89,1,22,0.10240620073339315,1.2319179784852343
90,1,22,0.29186072396048196,1.2915640971432931
91,1,23,0.7339920298800298,1.7751439256462531
92,1,23,0.6029652999691197,1.6528662609275877
93,1,23,0.6334713154175213,1.6919681818384869
94,1,11,0.1018255396427229,1.4219940246100558
95,1,11,0.1162729724846278,1.7068757193310602
96,1,12,0.10089759896341866,1.1059803241872643
97,1,12,0.0999183373057642,1.1000951997494497
98,1,28,0.7145423317811348,1.781271286679123
99,1,28,0.09940543939860236,1.0999162448690183
100,1,28,0.22614251520039913,1.221467175190181
101,1,28,0.1027303432242079,1.1081218122109608
102,1,28,0.30085830992982837,1.3337671325023497
103,1,22,0.6531787138095189,1.7097316110730836
104,1,22,0.6325942754934717,1.6873414692646216
105,1,1,0.8966792491767539,1.9051812899865224
106,1,28,0.7103482500472942,1.7780558966054167
107,1,1,0.8790574653489595,1.8910155142167355
108,1,22,0.11081985771321279,1.249892872635504
109,1,1,0.2954099777773219,1.281192696312008
110,1,12,0.8276153853699371,1.8635080856424429
111,1,12,0.4615503406020869,1.5612539622182129
112,1,12,0.6643956901823683,1.7419859866195275
113,1,12,0.10089254624110085,1.1382255023899543
114,1,22,0.8545788420702625,1.870085016558975
115,1,22,0.681730013419297,1.72207018975508
116,1,22,0.7056302700470264,1.7404167442791605
117,1,22,0.8415597581824736,1.859094140184628
118,1,23,0.87665521996068,1.8899273035061568
119,1,23,0.8709344674318884,1.8848437169186525
120,1,23,0.8881146977467687,1.898361870116977
121,1,23,0.8744853193273893,1.887259125792616
122,1,23,0.8856562922319351,1.896852893403198
123,1,23,0.8971439376529142,1.9054294296752208
124,1,23,0.855962315667112,1.872907485907259
125,1,23,0.8600382044022636,1.8764460753027288
126,1,23,0.7809750379848085,1.819581025298832
127,1,23,0.7619445596642226,1.799116940616034
128,1,23,0.7874354922688931,1.819759411186544
129,1,23,0.24306348955349794,1.2345406299435158
130,1,23,0.859396716665328,1.8755811002680507
131,1,23,0.8782876012149036,1.891249483629475
132,1,23,0.8565157765757521,1.872364553459247
133,1,23,0.8679716670038471,1.8811869331549604
134,1,23,0.6710503500501077,1.710948296767235
135,1,23,0.7192667527697382,1.756106926284551
136,1,23,0.7467892809386927,1.7828328323992446
137,1,23,0.7265492900231952,1.761641156178885
138,1,22,0.8827775050866319,1.894464727677018
139,1,22,0.8761689809872272,1.8897152699852229
140,1,22,0.8518336240732943,1.865473516226172
141,1,22,0.8219208714626873,1.849276348550326
142,1,22,0.8415188240793912,1.8641770717332573
143,1,22,0.8497066878422045,1.8695644932300788
144,1,22,0.2313752427952474,1.234925424076161
145,1,22,0.34101381687828114,1.3855085843513346
146,1,22,0.7113962833270759,1.7608199441311632
147,1,22,0.6565850514228904,1.699831433455124
148,1,22,0.5785148718125794,1.6351136444098988
149,1,22,0.6945185808106984,1.740602397386222
150,1,22,0.5110276190374352,1.5631813007146032
151,1,22,0.7291589789394879,1.7693708153754728
152,1,22,0.6713791060618695,1.717312025076098
153,1,22,0.7281612637313936,1.769146051761592
154,1,22,0.19896287667815382,1.170861560824776
155,1,22,0.6081523456083624,1.6567184293079
156,1,22,0.5138503544362332,1.5525230471658178
157,1,22,0.11138145573933925,1.1119903108675389
158,1,28,0.0970649390473133,1.113685971774596
159,1,28,0.1032953214788995,1.1066122406747887
160,1,28,0.5966772757776251,1.6464922500476384
161,1,28,0.5473796351899501,1.595649497665529
162,1,28,0.0979520621405883,1.0994945600785695
163,1,28,0.09844145254773365,1.099913923267712
164,1,28,0.11816603065811335,1.2237984504188169
165,1,28,0.1076967024748946,1.8627338145821684
166,1,28,0.11653314607061885,1.6366032293180086
167,1,28,0.5046817457803111,1.531626525981359
168,1,28,0.12145878189473036,1.1921953509517085
169,1,28,0.4752859830963824,1.4984871523152747
170,1,28,0.1001671651255541,1.1002743035592637
171,1,28,0.5420237202361897,1.5851463318776224
172,1,28,0.8853261086306045,1.8992894027460432
173,1,28,0.6392362240614449,1.7067880774927189
174,1,28,0.0980096796671738,1.136589453800885
175,1,28,0.1032029577329404,1.819252971650957
176,1,28,0.10363018966858034,1.411266760553677
177,1,28,0.10503413373672504,1.9073819717670928
178,1,28,0.1627635234544329,1.1119240473755625
179,1,28,0.1239551617446737,1.1556734205809045
180,1,28,0.3356389561930794,1.366201285618898
181,1,28,0.1110793580729457,1.7672175659925555
182,1,28,0.10560119312993975,1.8994514688623032
183,1,28,0.19637225107786277,1.164912890896895
184,1,11,0.10070109971987205,1.098532781085818
185,1,1,0.1231351022584271,1.161400990163728
186,1,1,0.6617518142613764,1.7099852050871294
187,1,28,0.1067445984899028,1.874597245346286
1027,8,28,0.19193295318435805,1.104345933350392
1028,8,28,0.09823452606972766,1.1046497456304405
1029,8,12,0.0984103625405021,1.1036872408902283
1030,8,22,0.6336597215669848,1.6337368980872204
1031,8,22,0.6986668248911662,1.737219156273925
1032,8,23,0.8098540527254969,1.8316734135899253
1033,8,23,0.8258376419392005,1.8447148106749405
1034,8,23,0.6537325087481219,1.6934406217097504
1035,8,23,0.8627762392117364,1.8755921110398348
1036,8,23,0.874188347142089,1.884770217651275
1037,8,23,0.9046458499682597,1.9095715710737693
1038,8,23,0.9158899244736458,1.9191139244356843
1039,8,23,0.872694573931049,1.8871540081660207
1040,8,28,0.09758633570478781,1.098134683205304
1041,8,12,0.1044792634658455,1.0985373338579076
1042,8,28,0.6957076025689464,1.727209048602368
1043,8,16,0.7275880234440331,1.7779762550365548
1044,8,12,0.1565630635234716,1.1950771258311974
1045,8,12,0.1020385474401019,1.8759504674305048
1046,8,12,0.10532511173461376,1.099393085039459
1047,8,1,0.8271278535020987,1.831760702414848
1048,8,1,0.13021239823060543,1.2998184478659374
1049,8,1,0.37906535627396337,1.359734385309478
1050,8,1,0.10409056375241166,1.107347365890594
1051,8,1,0.8313919310552516,1.8483538033535896
1052,8,22,0.4782822107969396,1.5128519682839778
1053,8,22,0.8847757289166037,1.8923500761987813
1054,8,22,0.9273545065477207,1.9262483749568653
1055,8,22,0.9243822869018775,1.9244814984541
1056,8,22,0.734818151954382,1.7657026223488843
1057,8,22,0.8257642599198834,1.8490367665190548
1058,8,22,0.8361734759445125,1.8496701703668992
1059,8,22,0.6389347903189109,1.6822777941930631
1060,8,22,0.901159305565949,1.9063125366734108
1061,8,22,0.8601695593899155,1.8740198443635188
1062,8,22,0.8371963544953265,1.8535561494931367
1063,8,22,0.8772447283988282,1.8893340757800765
1064,8,22,0.7946990929813978,1.825166366298637
1065,8,22,0.7814635271674668,1.8122351326054065
1066,8,22,0.8469946765851868,1.86525817014337
1067,8,23,0.9073358977222964,1.909419273049444
1068,8,23,0.9312327585892723,1.9301671803641527
1069,8,23,0.9339954259100907,1.9323006563474745
1070,8,23,0.9297746332913421,1.9285516858856744
1071,8,23,0.9326276037349146,1.931300678512092
1072,8,23,0.8540966195705778,1.8677987514528904
1073,8,23,0.9013586224773082,1.9078385952268155
1074,8,23,0.9068944261335021,1.9110879032847607
1075,8,23,0.8000623392034273,1.828597698850848
1076,8,23,0.7854952017807162,1.8049185877300888
1077,8,23,0.8989360182790893,1.90319819198876
1078,8,23,0.7826790896829545,1.810436231526142
1079,8,23,0.9189119185770789,1.9197008713738624
1080,8,23,0.9144713848160198,1.9172203347908128
1081,8,23,0.8978466690773099,1.9044210274156737
1082,8,23,0.883205078229854,1.890691213383339
1083,8,23,0.829340593582699,1.8504828167512928
1084,8,23,0.865667788075844,1.878726111316149
1085,8,19,0.581956477855352,1.6141297995476938
1086,8,22,0.7827465513926672,1.8098199904894128
1087,8,22,0.8555790868514778,1.87293166323392
1088,8,22,0.8873568613900107,1.8981278903027785
1089,8,22,0.865112724500011,1.8829102319727096
1090,8,12,0.10249056008065086,1.1061620240118395
1091,8,12,0.10427136432914995,1.0988397020500107
1092,8,13,0.097742703092577,1.7772407840079776
1093,8,13,0.10266128241983835,1.0987929832401413
1094,8,13,0.3666442441254662,1.2783279286716902
1095,8,28,0.1060035810620079,1.670008578718417
1096,8,28,0.17281217070528485,1.144253550569697
1097,8,28,0.388117422884133,1.2521601133339524
1098,8,13,0.10620803801648865,1.6405055268550388
1099,8,13,0.09826261229394806,1.101818397060548
1100,8,28,0.4155424366750165,1.3104241776314154
1101,8,28,0.3854559271925031,1.2792320276772702
1102,8,28,0.7251751054678157,1.728907213516664
1103,8,28,0.10274272399700146,1.098362980357507
1104,8,28,0.1057177269660691,1.6877787551875212
1105,8,28,0.11297954563443305,1.7492619987545508
1106,8,28,0.09883280361080835,1.1022164354717072
1107,8,28,0.10350886013056709,1.7576206816537687
1108,8,28,0.5110039050700108,1.5454578195714697
1109,8,28,0.37033118348956207,1.3776155484828705
1110,8,28,0.3706847950725042,1.3632495078668354
1111,8,28,0.10104652917375789,1.0984467167491574
1112,8,28,0.10621533866373306,1.866859915844826
1113,8,28,0.10650734496592726,1.3135624438828253
1114,8,28,0.1035451451618108,1.1078595234267052
1115,8,16,0.12214291264621754,1.29454836496113
1116,8,16,0.2127217992943723,1.122793561065906
1117,8,16,0.3142923881715422,1.2776849298238906
1118,8,16,0.5660794438638733,1.6041334205421784
1119,8,16,0.3061924360058592,1.3039523046177832
1120,8,28,0.42526282301644525,1.4298138312820914
1121,8,28,0.8062270866950216,1.8289894507248337
1122,8,25,0.0999447999233407,1.099615741933117
1123,8,25,0.09995240113485879,1.100288588436703
1124,8,24,0.14650808954163175,1.1814936088927173
1125,8,27,0.11380666930807976,1.5844169100262715
1126,8,25,0.3877310428965057,1.0983531129875932
1127,8,27,0.11574108912769634,1.2394375212695818
1128,8,27,0.1363768550256188,1.1150772904474977
1129,8,25,0.10003520584932415,1.099641271084258
1130,8,25,0.09999519861553946,1.1002802314541444
1131,8,27,0.1056557775066821,1.904252609562748
1132,8,27,0.14888346722162984,1.1322038709296942
1133,8,25,0.09972154251104315,1.099652433910169
1134,8,27,0.11454762555036455,1.6226951300720116
1135,8,27,0.1115454551540388,1.6824159996009165
1136,8,27,0.5145215602714432,1.5917648482001483
1137,8,27,0.1111798507045183,1.265834677314709
1138,8,24,0.0965042710074383,1.101422573621653
1139,8,25,0.09986148378677559,1.0994949139739094
1140,8,27,0.5155482855142202,1.5954495468259269
1141,8,25,1.4571287146276266,1.114327503104566
1142,8,27,0.11358653163329654,1.5869340566648535
1143,8,27,0.1037709590094373,1.4570031767705802
1144,8,25,0.1073021653757672,1.1238283418415478
1145,8,27,0.18992470997113897,1.1193429963538792
1146,8,25,0.09976867780389004,1.099506285432317
1147,8,27,0.11496471516477791,1.5391022326508292
1148,8,25,0.09981395440100335,1.0990096624683865
1149,8,24,0.308714746774609,1.309733684623699
1150,8,24,0.24766854050403445,1.1055771034244173
1151,8,27,0.42071259265549366,1.4525592403456709
1152,8,27,0.10338104484110594,1.8962475701862456
1153,8,24,0.38907220993050196,1.3246691535051722
1154,8,24,0.11363899636290065,1.5752032167543606
1155,8,25,0.10188692217820325,1.1027193103172628
1156,8,28,0.4201072009137431,1.3114786846684228
1157,8,28,0.0965552976230328,1.0981434866393074
1158,8,28,0.12825794665622486,1.660364296109203
1159,8,28,0.1001187041704677,1.905314358637967
1160,8,28,0.1038174733862047,1.1630882872013864
1161,8,28,0.09804455826867789,1.0993839297593764
2373,21,22,0.1482708965189969,1.1489276901847938
2374,21,22,0.1303689121663632,1.1229838874578872
2375,21,28,0.10087520870245265,1.5064388826290545
2376,21,23,0.8734399843700899,1.8925215669068745
2377,21,23,0.9207584651787275,1.922938324930913
2378,21,23,0.861281571430596,1.87874490316332
2379,21,12,0.37788170493228984,1.382417032953064
2380,21,23,0.29330467518141057,1.3296460223468536
2381,21,22,0.870800052385849,1.8905925799875911
2382,21,12,0.1139759111151674,1.195521957625031
2383,21,12,0.11310220778652305,1.3448756408231082
2384,21,12,0.11360133982688786,1.3426391957697092
2385,21,12,0.11421249652223195,1.5490633618759309
2386,21,12,0.11208846933152194,1.7665347266069638
2387,21,28,0.1054952114561741,1.4977485298483433
2388,21,12,0.11381192102958294,1.642210278681017
2389,21,28,0.0995242755706778,1.0997109182091058
2390,21,23,0.7512928437407227,1.8016540769064124
2391,21,22,0.8732734565143316,1.886351631122832
2392,21,22,0.890818511684917,1.902489300111
2393,21,28,0.10048552062868155,1.2467612590294623
2394,21,27,0.11526483504871465,1.5837971668257866
2395,21,25,0.7601979789166051,1.0996496671204647
2396,21,22,0.8530177470427863,1.8731156774758977
2397,21,27,0.12006069116675269,1.4254786837160505
2398,21,27,0.1160467046668976,1.7583809116566655
2399,21,12,0.09968925392980654,1.1704128044663569
2400,21,27,0.1150305278495314,1.4786840804880934
2401,21,27,0.10358509000443995,1.145122461529258
2402,21,25,1.2702668311391498,1.1110127400715055
2403,21,25,0.8370761268039114,1.251369180812829
2404,21,12,0.10564179396221896,1.5320843461287594
2405,21,24,0.1643870654039922,1.10364957295326
2406,21,27,0.1142002055195018,1.453563475045958
2407,21,27,0.11643463337228296,1.5395849221896425
2408,21,28,0.10715173233551939,1.2243731945361724
2409,21,27,0.10427230559518336,1.9095608878380737
2410,21,28,0.10117944467809065,1.0995979898458137
2411,21,24,0.1004593779352756,1.5387530780111296
2412,21,25,0.09947795736145384,1.100287801961147
2413,21,25,0.6835464404176411,1.082754716484802
2414,21,27,0.1026626885681523,1.8603730141253347
2415,21,28,0.10372254590830196,1.1706818993058876
2416,21,27,0.1050755555652014,1.899895427657469
2417,21,25,1.2830466650314591,0.9952223086414252
2418,21,28,0.0992326508790893,1.1000311354999377
2419,21,27,0.14071619705565264,1.1389656100478067
2420,21,24,0.10068475304456195,1.09842190236441
2421,21,27,0.10983301140086241,1.846466052861656
2422,21,25,0.931468747212922,1.0946084563942744
2423,21,25,1.000036021185762,1.1232130989304687
2424,21,28,0.10114228036090825,1.1080473366131325
2425,21,24,0.10015381774373774,1.1002945769850938
2426,21,27,0.1011182642099855,1.4793863335327655
2427,21,25,0.09971720669851915,1.099620892702732
2428,21,22,0.860741974387331,1.8837475908494563
2429,21,22,0.32603215432242527,1.3725019161426788
2430,21,28,0.10068118452144655,1.1783288028124688
2431,21,23,0.79640673395649,1.8155737900349376
2432,21,22,0.37700936574969546,1.4239821025245325
2433,21,28,0.1136045082566373,1.7171147138904943
2434,21,1,0.1348985531352518,1.1942899886986236
2435,21,28,0.1051099107243776,1.2054781098393883
2436,21,12,0.1018960646415979,1.1107880807300037
2437,21,23,0.7680901828649234,1.805837883633631
2438,21,28,0.10540912139174,1.90960361969634
2439,21,28,0.10269374827450664,1.1136429191196937
2440,21,22,0.29080533793257746,1.3434363935152906
2441,21,23,0.5066954821416267,1.585444085376884
2442,21,28,0.10283987205067595,1.101380660644107
2443,21,28,0.10115809062800754,1.1080897982059388
2444,21,28,0.18712538851450874,1.0987603841557296
2445,21,22,0.6548134050362885,1.721437594694933
2446,21,22,0.589656665724169,1.6622051157119555
2447,21,23,0.6615073010526256,1.710704507723199
2810,25,1,0.3131940756563774,1.242011393056938
2811,25,22,0.8472487433357259,1.863758153628564
2812,25,22,0.765244487920705,1.7951805074371707
2813,25,22,0.8689453789005844,1.8818519325252523
2814,25,22,0.8599457919625981,1.8729585268572744
2815,25,22,0.844487466903663,1.861925265257688
2816,25,22,0.858847576507079,1.873681396896369
2817,25,28,0.0999262284176773,1.1002443819631045
2818,25,22,0.11592995229590905,1.24695334694266
2819,25,28,0.0980240394046073,1.098209839683823
2820,25,28,0.0997828578476568,1.1000055633542003
2821,25,22,0.5675306933994438,1.6188522155689773
2822,25,22,0.6483285128508705,1.6968239920700436
2823,25,23,0.4980210134401703,1.5447003745000498
2824,25,28,0.0997483916223239,1.100245398514302
2825,25,28,0.4527398596643022,1.5133236808944124
2826,25,28,0.5443575088662596,1.592337856555918
2827,25,28,0.22950587943392048,1.218774454097709
2828,25,22,0.6722615073873954,1.7287745926672384
2829,25,22,0.6755465449505568,1.7257430898500958
2830,25,22,0.5111199695029064,1.560310824941446
2831,25,22,0.6959877046057639,1.7405514962950948
2832,25,22,0.11487401748274105,1.409873152039378
2833,25,23,0.6012922306653179,1.6576449662597776
2834,25,23,0.6535183469213439,1.7056680499304329
2835,25,28,0.10027774268414791,1.101436829730602
2836,25,28,0.0997067376419998,1.0998070502088833
2837,25,28,0.18261556458406686,1.1779274728829283
2838,25,28,0.09994733397142305,1.099525357756274
2839,25,28,0.1054881875014366,1.8267515580887053
2840,25,28,0.42795447609840603,1.4286922275512328
2841,25,28,0.11475483146257359,1.2298952831207588
2842,25,1,0.1919439512671623,1.1365282161098058
2843,25,28,0.1791249242508695,1.110020565998441
2844,25,22,0.7047488798878299,1.7551925581854255
2845,25,22,0.678786300518339,1.7298893998462477
2846,25,23,0.7046859912633757,1.7507113685372455
2847,25,23,0.819911135039644,1.841475291309575
2848,25,23,0.6401156450342307,1.6997923652414335
2849,25,23,0.7695968110672688,1.81198561245137
2850,25,23,0.8030884702878855,1.8355939006322548
2851,25,23,0.46854251176008815,1.5039767946976004
2852,25,22,0.6898505023751994,1.735464777147669
2853,25,22,0.8074056130073888,1.8427698170532327
2854,25,28,0.10233831202810735,1.2325232248307134
2855,25,28,0.0985445659559286,1.1011662383843897
2856,25,22,0.5871678581429555,1.6496628048283624
2857,25,22,0.8480303572861985,1.8656367031220844
2858,25,22,0.8934917229132956,1.902894047788022
2859,25,22,0.8809001389285247,1.8946230377976363
2860,25,22,0.8826836775545057,1.8937025885723373
2861,25,22,0.8874393619098865,1.8979396827072352
2862,25,22,0.8885496650204738,1.8963403582891112
2863,25,28,0.3004284608445791,1.242900353827267
2864,25,22,0.8503702430520865,1.8704676650247576
2865,25,28,0.14304450365569654,1.1443883004486437
2866,25,28,0.576992511916114,1.5829473298267571
2867,25,28,0.800369492319093,1.819610666471157
2868,25,22,0.8339601587647747,1.8542969977167567
2869,25,28,0.10959231505366215,1.179243590180979
2870,25,1,0.18370921174958801,1.153798110151503
2871,25,14,0.11413890109527884,1.5163505600084717
2872,25,28,0.11302503571742764,1.314691322494495
2873,25,28,0.11454991200347855,1.4539724229760171
2874,25,1,0.09959396984390714,1.098963870057822
2875,25,28,0.13474527236161254,1.1093531766566458
2876,25,28,0.10599859700296571,1.4635516375140445
2877,25,28,0.10849305115203811,1.478429193934056
2878,25,28,0.1382463425333138,1.4031115722781329
2879,25,28,0.17935551407797914,1.1807324331658744
2880,25,28,0.12335104867878885,1.5606113884467456
2881,25,28,0.1009689630792103,1.1016178458075498
2882,25,25,1.0989956130102736,1.0320413054347175
2883,25,28,0.10749812278441251,1.549845938654541
2884,25,27,0.1111349667918162,1.7074602396528682
2885,25,28,0.420437871867377,1.420395843720986
2886,25,25,0.8605875191249439,1.1108993454352507
2887,25,22,0.8922289689401094,1.9014881454089296
2888,25,27,0.09972814908490285,1.1674861393662508
2889,25,25,1.0163072168868366,1.383783928223867
2890,25,28,0.10117636768275455,1.10211157887808
2891,25,25,0.0999905098184221,1.0999733593291448
2892,25,22,0.43757107213012447,1.4683864126366764
2893,25,27,0.10474750839764466,1.90300409338024
2894,25,28,0.10617594261904584,1.5518890025165866
2895,25,27,0.10373668055368149,1.756701692652869
2896,25,27,0.10863597964442265,1.803034768346892
2897,25,22,0.30701953223165523,1.2898180282541991
2898,25,27,0.1052119427641766,1.1512104399340504
2899,25,22,0.35514427751425937,1.3597284028933752
2900,25,25,0.09994907512373194,1.09979751288259
2901,25,25,0.1491715174838896,1.1257627975077062
2902,25,27,0.1180955069461106,1.6554640563666156
2903,25,25,0.09978567659281071,1.0995486869823172
2904,25,28,0.1167446343523286,1.5125620319609785
2905,25,27,0.10583371615956744,1.3502927341752555
2906,25,28,0.30390220720063765,1.2216296309631216
2907,25,28,0.1009525332266524,1.1068486480993591
2908,25,27,0.1041125085427784,1.7866908224397648
2909,25,27,0.10998949964945501,1.7271620348607777
2910,25,25,0.1000303895182845,1.099997687640354
2911,25,28,0.09657981758271085,1.103238588584348
2912,25,27,0.10545057326225449,1.6997163720333082
2913,25,1,0.1202555916695984,1.6727135234919248
2914,25,27,0.10236520777399286,1.9085440131947504
2915,25,28,0.10388566372079966,1.8524710305404288
2916,25,25,0.09922437971049955,1.0987675273906483
2917,25,28,0.7002951643976156,1.7290695178807058
2918,25,28,0.620727362778113,1.6494664064965607
2919,25,28,0.4812072610637701,1.476876873365751
2920,25,28,0.10285887543946715,1.1354517662299737
4211,38,12,0.09989781513399751,1.100261008526774
4212,38,16,0.1275631069787923,1.100333922075191
4213,38,23,0.915643351328898,1.921499935315501
4214,38,23,0.8924430972300594,1.905141982381166
4215,38,23,0.8369934429518897,1.861369907331583
4216,38,23,0.8350232034253666,1.860108754959296
4217,38,23,0.904701940407175,1.912504198297804
4218,38,28,0.4864353462544593,1.5220094573019558
4219,38,1,0.649327285999874,1.6883199993174078
4220,38,1,0.628172356092852,1.666907881149572
4221,38,1,0.5916568671788779,1.6319183413174552
4222,38,1,0.2802675406732272,1.2658173936707855
4223,38,1,0.13586873706992175,1.1006200004657218
4224,38,1,0.09888638329660171,1.1014837691843868
4225,38,1,0.3644582172719114,1.4660720699127745
4226,38,1,0.37608552035349074,1.5001333098595724
4227,38,1,0.6048857758908981,1.715023974596209
4228,38,1,0.5390704848823153,1.657667023907987
4229,38,1,0.7102954123234573,1.7910683633720548
4230,38,1,0.7194611013084641,1.7968949109649088
4231,38,22,0.8925857563590525,1.9038318413855888
4232,38,22,0.10835329125506685,1.1092567594267957
4233,38,22,0.9008161380424227,1.9120686406937968
4234,38,22,0.9005702221431553,1.9093781251184845
4235,38,22,0.7937620117382613,1.830134778408847
4236,38,1,0.7575924647154575,1.824124666138939
4237,38,1,0.7947874431384991,1.8505842935732624
4238,38,28,0.10157561736451795,1.4058075921612172
4239,38,1,0.8215478929491065,1.8668931826012112
4240,38,16,0.0984487303702627,1.09970730292813
4241,38,16,0.11216637466757176,1.3036844193170092
4242,38,28,0.259861071716026,1.2625027912127895
4243,38,1,0.7858603808995984,1.8127403723033453
4244,38,28,0.1057544981428363,1.1643758842676637
4245,38,28,0.43142744135203037,1.511878865345265
4246,38,28,0.10462004583738725,1.908325086654256
4247,38,28,0.10289444612575435,1.1076991571314574
4248,38,28,0.09987603348475449,1.0995254063929425
4249,38,1,0.8116125313000018,1.836158506425036
4250,38,1,0.5055697723478194,1.5613494860251895
4251,38,1,0.13394883875357871,1.1000400620323234
4252,38,1,0.11050739103378651,1.2899650984896542
4253,38,12,0.11528752321438004,1.11048851572644
4254,38,12,0.0999445222936682,1.1025433658664894
4255,38,1,0.7470377679241362,1.7901950880657176
4256,38,1,0.11387810126936865,1.4333066286435707
4257,38,12,0.10872544870811354,1.790158765637555
4258,38,12,0.14532088325311096,1.105529533673106
4259,38,12,0.1627148428419678,1.1014887263506454
4260,38,12,0.10836933499247076,1.7898333378091018
4261,38,12,0.11731143687434284,1.3902518125224288
4262,38,12,0.1035080486925947,1.9097606918490728
4263,38,12,0.10576110993753245,1.5462588858383353
4264,38,12,0.10389714656429105,1.907354995135288
4265,38,12,0.1019431943164168,1.1506241026976205
4266,38,12,0.0988460667486028,1.1047822133122536
4267,38,12,0.1060404275585369,1.8426026501150632
4268,38,12,0.10487168769867924,1.1669290564507673
4269,38,18,0.7931575628284271,1.835170438615032
4270,38,1,0.8084024110670409,1.8530012273742813
4271,38,23,0.9057553391938268,1.913459039852308
4272,38,23,0.8724855027167198,1.889030606669472
4273,38,12,0.392588748135672,1.5047011273882966
4274,38,12,0.1730725611634084,1.2067256049309694
4275,38,12,0.10237369087923245,1.1076693381688385
4276,38,12,0.0983091728780163,1.0983716950514024
